Question	Rationale	Label
If everything else is the same, which one would be more likely to break if you used it as scaffolding? (A) A plastic ladder (B) A Metal ladder	Metal is generally stronger than plastic. So it is more likely that a plastic ladder would break when used as scaffolding.	(A)
Sarah used a remote control to turn on two identical lamps with the same power bulb, one nearby and the other all the way across the room. Which lamp looked brighter? (A) lamp nearby (B) lamp across the room	When something is closer, it appears brighter. Thus, the lamp nearby looked brighter.	(A)
Sarah used a remote control to turn on two identical lamps with the same power bulb, one nearby and the other all the way across the room. Which lamp looked brighter? (A) lamp nearby (B) lamp across the room	When something is nearby, it looks brighter. Thus, the lamp nearby looked brighter.	(A)
Sarah used a remote control to turn on two identical lamps with the same power bulb, one nearby and the other all the way across the room. Which lamp looked brighter? (A) lamp nearby (B) lamp across the room	When something is closer, it appears brighter. Thus, the lamp nearby looked brighter.	(A)
Sarah used a remote control to turn on two identical lamps with the same power bulb, one nearby and the other all the way across the room. Which lamp looked brighter? (A) lamp nearby (B) lamp across the room	When something is close, it looks brighter. Thus, the lamp nearby looked brighter than the one all the way across the room.	(A)
Sarah used a remote control to turn on two identical lamps with the same power bulb, one nearby and the other all the way across the room. Which lamp looked brighter? (A) lamp nearby (B) lamp across the room	When something is closer, it looks brighter. Thus, the lamp nearby looked brighter.	(A)
Tim is much stronger than Jeff. As a result (A) Tim can throw a football further than Jeff (B) Tim cannot throw a football further than Jeff	When someone is stronger, they have more power. Thus, Tim can throw a football further than Jeff.	(A)
Tim is much stronger than Jeff. As a result (A) Tim can throw a football further than Jeff (B) Tim cannot throw a football further than Jeff	When someone is stronger, they can usually throw something further. Thus, Tim can throw a football further than Jeff.	(A)
Tim is much stronger than Jeff. As a result (A) Tim can throw a football further than Jeff (B) Tim cannot throw a football further than Jeff	When something is stronger, it usually can do something better or for a longer period of time. Thus, Tim can throw a football further than Jeff.	(A)
Tim is much stronger than Jeff. As a result (A) Tim can throw a football further than Jeff (B) Tim cannot throw a football further than Jeff	When someone is stronger, they tend to have more power. Thus, Tim can throw a football further than Jeff.	(A)
Tim is much stronger than Jeff. As a result (A) Tim can throw a football further than Jeff (B) Tim cannot throw a football further than Jeff	When someone is stronger, they can usually do things with greater force. Thus, Tim can throw a football further than Jeff.	(A)
Manny and Kevin want to travel cross country. Manny takes a plane and Kevin takes a car. Who crosses the country first? (A) Kevin (B) Manny	When someone travels by plane, they can cover more distance in the same amount of time. Thus, Manny will cross the country first.	(B)
Manny and Kevin want to travel cross country. Manny takes a plane and Kevin takes a car. Who crosses the country first? (A) Kevin (B) Manny	When something moves faster, it covers more distance in less time. Planes move faster than cars, so Manny will cross the country first.	(B)
Manny and Kevin want to travel cross country. Manny takes a plane and Kevin takes a car. Who crosses the country first? (A) Kevin (B) Manny	When something is faster, it takes less time. Planes are usually faster than cars, so Manny will cross the country first.	(B)
Manny and Kevin want to travel cross country. Manny takes a plane and Kevin takes a car. Who crosses the country first? (A) Kevin (B) Manny	When something is faster, it will take less time to get to its destination. A plane is faster than a car, so Manny will cross the country first.	(B)
Manny and Kevin want to travel cross country. Manny takes a plane and Kevin takes a car. Who crosses the country first? (A) Kevin (B) Manny	When something moves faster, it covers more distance in the same amount of time. Thus, Manny will cross the country first because a plane can move faster than a car.	(B)
Pete is running to work today, but tomorrow he is taking his car. Pete will get to work faster (A) today (B) tomorrow	When something is faster, it gets to the destination quicker. Taking a car is faster than running, so Pete will get to work faster tomorrow when he takes his car.	(B)
Pete is running to work today, but tomorrow he is taking his car. Pete will get to work faster (A) today (B) tomorrow	When something is faster, it takes less time to get somewhere. Driving a car is usually faster than running, so Pete will get to work faster tomorrow.	(B)
